,epoch_losses,elapsed_time
0,2.2988222918267978,5.8659735936671495
1,2.265241026878357,11.66205052472651
2,2.107805422807144,17.456070551648736
3,1.7883659964900906,23.237176179885864
4,1.500665419182535,29.04913213662803
5,1.2606871769589894,34.95375604741275
6,1.0971914534851657,40.89196672104299
7,0.9942204962342472,46.76315914466977
8,0.8885703288902671,52.64487764798105
9,0.8261340699963651,58.30410288088024
10,0.7940809615587784,64.08796469122171
11,0.7638166041697486,70.05385413207114
12,0.7433789584596279,76.00987827777863
13,0.7195295656131486,81.8922008164227
14,0.7212792675373918,87.735167670995
15,0.6881340292550749,93.51271546073258
16,0.6813450397576316,99.33549166098237
17,0.6821396141234091,105.33454080484807
18,0.691327629958169,111.82896574772894
19,0.6562918487746837,117.91321674361825
20,0.6524598305508241,123.87109489552677
21,0.6909598627332914,129.82818632759154
22,0.6330372183504751,135.78099938854575
23,0.6313335211095163,141.6034057047218
24,0.634846750204846,147.51435738429427
25,0.6235062126385964,153.58160524442792
26,0.6195216812824799,159.55728474073112
27,0.6114592122829566,166.6029503364116
28,0.6063004055265653,172.60703382827342
29,0.6043713802503328,178.63632969930768

08
